street_address,city,postal_code,price,longitude,latitude,rental_type,bedrooms,bathrooms,sqft,description_text,year_built,parking_spots
29 Huron St | Unit: 2,Toronto,M5T 2A4,3400.0,-79.3952335,43.6516618,Apartment,4.0,2.0,1000.0,"Apartment on the 2nd and 3rd Floor in a semi-detached house.\n\nAt Dundas/Spadina/Beverly, the Grange\n\n4 bedrooms, 2 bathroom, 1 kitchen, 1 living room.\n\nPatio on 3rd floor\n\nSeparate entrance, in-house laundry.\n\nWalking to all things, grocery stores, restaurants, transportation, schools, university, shopping,.\n\nUniversity of Toronto, OCAD, 3 Parks, Public Transportation / TTC.\n\nutilities 55/person or 50% \n\nNO SMOKING / E-SMOKING \n\ncall to book appointment",,
423 Clendenan Avenue,Toronto,M6P 2X7,5200.0,-79.4723001,43.663068,Accommodation,,,,,,
88 Harbour Street,Toronto,M5J 0C3,4100.0,-79.37911299999999,43.64190350000001,Accommodation,3.0,2.0,,,,
111 Saint Clair Avenue West,Toronto,M4V 1N5,3900.0,-79.39925769999999,43.68670880000001,Accommodation,,,,,,
39 Annie Craig Drive,Etobicoke,M8V 0A3,3750.0,-79.47792439999999,43.6258065,Accommodation,,,,,,
85 Millennium Drive,North York,M6M 5K4,3000.0,-79.49653450000001,43.6965387,Accommodation,3.0,3.0,,,,
101 Charles Street East,Toronto,M4Y 0A9,3000.0,-79.3805797,43.6695928,Accommodation,2.0,2.0,,,,
125 Redpath Avenue,Toronto,M4S 0B5,2950.0,-79.3923069,43.7076691,Accommodation,2.0,2.0,,,,
111 Saint Clair Avenue West,Toronto,M4V 1N5,2950.0,-79.39925769999999,43.68670880000001,Accommodation,2.0,2.0,,,,
25 Grenville Street,Toronto,M4Y 2X5,2900.0,-79.3847019,43.66177369999999,Accommodation,,,,,,
8 Telegram Mews,Toronto,M5V 3Z5,2800.0,-79.39496989999999,43.6404783,Accommodation,2.0,2.0,750.0,"Enjoy A Seamless Transition And Live With Ease In This Professionally-Managed Unit. Beautiful 2 Bedroom Corner Suite In Luna, Located In The Heart Of Downtown Toronto. This Suite Features A Functional Floorplan And A Modern Kitchen. Building Amenities Include: 24 Hr Concierge, Indoor Pool, Gym, Guest Suites, Party Room, Bbq Area, And Many More! *Parking And Locker Included* Be A Part Of This Vibrant Community And Move July 1st!",,
525 Adelaide Street West,Toronto,M5V 1T6,2500.0,-79.40218519999999,43.6453399,Accommodation,,,,,,
253 Merton Street,Toronto,M4S 1A9,2300.0,-79.3885474,43.6974854,Accommodation,,,,,,
373 Front Street West,Toronto,M5V 3R7,2300.0,-79.3922162,43.6429445,Accommodation,1.0,1.0,,,,
cloud 9,Etobicoke,M9W 0B5,2500.0,-79.5772925,43.7317441,Accommodation,2.0,2.0,880.0,"Sun-Filled Luxurious 2 Bed, 2 Bath & 2 Parking Condo. Unit Boasts Open Concept Living Room W/ Walk-Out To Balcony. Functional Spacious Layout & High-End Finishes Throughout Including Granite Counter-Top & Breakfast Bar. Beautiful Amenities, 24 Hrs Concierge, Party Room, Pool, Rooftop Fitness Centre, Pool, Bbq Grilling Centre W/ Outdoor Lounge W/ Panoramic View Of Gta. Ttc At Door Steps. Easy Access To Humber River Trails, Airport & Hwy. comes with locker and 1 parking spot",,
323 Richmond Street East,Toronto,M5A 4S8,1950.0,-79.3684093,43.6532955,Accommodation,,,,,,
460 Adelaide Street East,Toronto,M5A 1N4,2150.0,-79.3664874,43.6527699,Accommodation,1.0,1.0,620.0,"1 Bedroom In Axiom By Greenpark. Walk Score Of 97%, Pedestrian And Transit Paradise. Walking Distance To Pan-Am Facilities. Approx 620 Sqft Plus 65 Sqft Balcony. Superb Layout. Real Livable Floorplan. Amenities: 24/7 Concierge, Lounge, Theatre Room, Games Room, Pet Spa, Fitness Club With Saunas And Yoga Classes, Party Room, Outdoor Terrace, Private Dining/ Party Room, Sky Deck With Breathtaking View!",,
1117 Glencairn Ave,North York,M6B 2B1,1600.0,-79.4583248,43.70590230000001,Accommodation,1.0,1.0,,,,
30 Harrison Garden Boulevard,North York,M2N 7A9,2950.0,-79.4086248,43.75655649999999,Accommodation,2.0,2.0,,,,
161 Roehampton,Toronto,M4P 1P9,2000.0,-79.3937953,43.70875849999999,Accommodation,2.0,1.0,,,,
32 Davenport Road,Toronto,M5R 1H3,3400.0,-79.3898897,43.67327179999999,Accommodation,3.0,2.0,,,,
51 Rosemeade,Etobicoke,M8Y 3A4,2000.0,-79.5023417,43.6291393,Apartment,2.0,1.0,,,,
525 Adelaide Street West,Toronto,M5V 1T6,2998.0,-79.40218519999999,43.6453399,Accommodation,2.0,2.0,,,,
909 Bay Street,Toronto,M5S 1Z9,2500.0,-79.3864208,43.6637245,Accommodation,2.0,1.0,,,,
50 Forest Manor Road,North York,M2J 0E3,2350.0,-79.34530760000001,43.7728865,Accommodation,2.0,1.0,,,,
50 Wellesley Street East,Toronto,M4Y 1G2,3000.0,-79.38253759999999,43.6655963,Accommodation,2.0,2.0,,,,
8 Telegram Mews,Toronto,M5V 3M5,2800.0,-79.39496989999999,43.6404783,Accommodation,2.0,2.0,,,,
14 York Street,Toronto,M5J 2Z2,2000.0,-79.3822455,43.6418503,Accommodation,1.0,1.0,,,,
14 York Street,Toronto,M5J 2Z2,2100.0,-79.3822455,43.6418503,Accommodation,1.0,1.0,,,,
50 Wellesley Street East,Toronto,M4Y 1G2,2800.0,-79.38253759999999,43.6655963,Accommodation,2.0,2.0,,,,
77 Harbour Square,Toronto,M5J 2S2,4000.0,-79.3793463,43.6395107,Accommodation,2.0,2.0,,,,
88 Cumberland Street,Toronto,M5R 1B9,3750.0,-79.39053799999999,43.67043899999999,Accommodation,2.0,2.0,1000.0,"Brand-new 2-bed luxury unit in Yorkville!\n\nSurrounded by a wide variety of restaurants, transit options, cafes, retail stores, and bars. Steps away from Mink Mile, Equinox Yorkville, Whole Foods Market, Royal Ontario Museum, University of Toronto St. George Campus, Toronto Central Library, Cineplex Cinemas Varsity, Manulife Centre, and Yonge-Street Corridor. Convenient access to Bay Street and Bloor-Yonge TTC subway stations, and DVP. \n\nOccupancy for the ~1,000 sq-ft unfurnished brand-new unit. Minimum 12-month term. Available immediately. All utilities excluded. Included appliances: fridge, dishwasher, stove, microwave, washer, and dryer. 1 parking spot and private locker included. \n\nTenant may be required to provide: 1) credit check, 2) pay stub or recent employment letter, 3) references (employment, previous and current landlord, and personal), 4) first-and-last month's rent by certified cheque along with 10 post-dated cheques, and 5) tenant insurance prior to move-in.\n\nThis property is under the Rental Assistance service by Tolobi, offering cost-effective tenant placement solutions for landlords and realtors in Ontario. Ask us for more details!",,
541 Blackthorn Avenue,York,M6M 3C7,1995.0,-79.46417310000001,43.6900518,Accommodation,,,,,,
2212 Lake Shore Boulevard West,Etobicoke,M8V 0A9,3049.0,-79.4824411,43.6225151,Accommodation,,,,,,
125 Redpath Avenue,Toronto,M4S 0B5,2000.0,-79.3923069,43.7076691,Accommodation,1.0,1.0,,,,
17 Dundonald Street,Toronto,M4Y 1K3,1900.0,-79.383465,43.6659283,Accommodation,1.0,1.0,,,,
560 Front Street West,Toronto,M5V 1C1,1900.0,-79.4000933,43.6413078,Accommodation,1.0,1.0,,,,
65 Bremner Boulevard,Toronto,M5J 0A7,2700.0,-79.3806728,43.6428695,Accommodation,2.0,2.0,,,,
50 Town Centre Court,Scarborough,M1P 0A9,1900.0,-79.2552731,43.773249,Accommodation,1.0,1.0,,,,
125 Redpath Avenue,Toronto,M4S 0B5,2200.0,-79.3923069,43.7076691,Accommodation,,,,,,
10 Capreol Court,Toronto,M5V 4B3,2150.0,-79.395951,43.6402232,Accommodation,,,,,,
4 Wyvern Road,North York,M2K 2K4,1200.0,-79.3892314,43.79123269999999,Accommodation,1.0,1.0,,,,
46 Dewson Street,Toronto,M6H 1G7,2495.0,-79.4254985,43.6568142,Accommodation,1.0,1.0,650.0,"Beautiful brand new 1st floor apartment. In the heart of Little Italy. AC, en-suite washer dryer, dishwasher, heated floors, built In closets. A must see!",2020,None
20 Carlton and 25 Wood Street,Toronto,M4Y 2P9,1600.0,-79.382149,43.661492,Apartment,0.0,1.0,0.0,"The Maples offers residents an opportunity to reside in a clean and well-maintained building. Shopping, transportation, and restaurants are right at your doorstep. Our suites feature self controlled heating as well as air conditioning! We also offer 24 hour laundry facilities, a fully equipped exercise room, saunas, and an indoor heated swimming pool. In the summer enjoy the sundeck and outdoor running track. Residents enjoy a lobby camera and access card system. Call or email us today, we have non-contact options available for tours and signing, and are looking forward to working with you.\n\n Utilities Included:  \n\n  * Heat\n  * Water",,
37 Grosvenor Street,Toronto,M4Y 3G5,2900.0,-79.3859435,43.66240699999999,Accommodation,2.0,2.0,800.0,"Stunning Two Bedroom/2 Bath In The Luxurious Murano North Tower! Prime Bay/College Location. Brand New Hardwood Floors & Paint Throughout, Granite Countertops, Stainless Steel Appliances, Plenty Of Storage, 4Pc Washroom, Oversized Balcony With Unobstructed South, East, and West Views, Walk Score 98%, Transit Score 100% & Bike Rider's Score 92%, Walking Distance To Ryerson, U Of T, Sunnybrook & Women's College Hospitals, Entertainment, Shops & Restaurants. Resort-Like Amenities Include: Gym, Indoor Pool, Running Track, Guest Suites, Lounge Area, 24 Hour Security & Visitor Parking. S/S Fridge, S/S Stove, Built In S/S Microwave, S/S Dishwasher, Stackable White Washer & Dryer. Please call or text at 4169903917",2010,1
125 Village Green Square,Scarborough,M1S 0G5,1880.0,-79.2810949,43.77744819999999,Accommodation,,,,,,
11 Lee Centre Drive,Scarborough,M1H 3J5,2100.0,-79.2449316,43.7816784,Accommodation,2.0,1.0,750.0,"Bright 2 Bdrm & 1 Wshrm Corner Unit W/ Great Views. Approximately 755 Square Feet. Stainless Steel Fridge & Stove And White Dishwasher. Ensuite Laundry. Includes Heat, Hydro, Central A/C And Water. Neat & Clean Unit, Excellent Layout. Includes 1 Parking (37B) And 1 Locker (#27) And All Utilities (Except: Phone, Cable & Internet)\n\nEXTRAS: Close To 401, Ttc, Scarborough Town Centre, Centennial College, Close To Bendale Public School Available Immediately. On Site Concierge Provides Privacy And Security, Recreation Room, Swimming Pool, Gym And Sauna.",,
181 Village Green Square,Scarborough,M1S 0K6,1800.0,-79.2815194,43.779207,Accommodation,1.0,1.0,550.0,"Kenney/401,Great Location, Tridel Condo, 590 Sqft 1 Bedroom Unit.Walk Out To Balcony. Non-Obstacle View, Condo Include Fitness Club, Party Room, Game Room Sauna Room, Billiards, Terrace For Bbq.Looking For Aaa Tenant. No Pet, No Smoke.\n\nEXTRAS: Frige, Stove, Dishwasher, Washer& Dryer",,
466 Markham Street,Toronto,M6G 2L3,3600.0,-79.41127130000001,43.6615541,Accommodation,4.0,1.0,1200.0,"Tall two story 4 bedroom apartment with patio!\n\nCome see 2nd and 3rd floor unit, big rooms, open Kitchen + Living Area\n\nUnfurnished, Laundry Included, Has Front Yard and Porch\n\nNearby Amenities:\n\nWalking distance to Harbord village, kensington market, University of Toronto, TTC, Groceries, Koreatown, Banks, Coffee shops, 4 Parks, chinatown, Bank, Coffee Shop, Harbord Collegiate Institute, Central Technical School\n\nNon-smoking, pet friendly",,
588 Annette Street,Toronto,M6S 2C4,2390.0,-79.481811,43.6599549,Accommodation,2.0,1.0,,,,
21 Widmer Street,Toronto,M5V 2E8,2850.0,-79.39110029999999,43.6472259,Accommodation,2.0,2.0,,,,
251 Jarvis Street,Toronto,M5B 0C3,1850.0,-79.3743712,43.6574957,Accommodation,1.0,1.0,,,,
7890 Bathurst Street,Vaughan,,2200.0,-79.4514287,43.813894,Accommodation,2.0,2.0,,,,
59 Tedford Drive,Scarborough,M1R 1M2,1700.0,-79.2978523,43.7392911,Apartment,2.0,1.0,,,,
7 Grenville Street,Toronto,M4Y 1A1,5200.0,-79.3838754,43.6619821,Accommodation,3.0,2.0,,,,
7 Grenville Street,Toronto,M4Y 1A1,5200.0,-79.3838754,43.6619821,Accommodation,3.0,2.0,,,,
215 Fort York Boulevard,Toronto,M5V 4A2,2500.0,-79.40453500000001,43.63634560000001,Accommodation,2.0,1.0,,,,
3 Lynndale Road,Scarborough,M1N 1B9,1500.0,-79.2782582,43.6807959,Apartment,1.0,1.0,800.0,"Welcome home to this large 1 Bedroom Basement Suite located in the Beach just minutes away from Lake Ontario. Boasting high Ceilings, an island kitchen overlooking living room and wood floor. A bathroom and large bedroom completes this space. Of course, you have a separate entrance and all amenities except for hydro included. $1500--First and Deposit required. Please contact us to set up a viewing. There is absolutely no Pets and Smoking.",2016,None
655 Manning Ave | Unit: 1,Toronto,M6G 2W2,3000.0,-79.4157388,43.6637481,Apartment,4.0,2.0,1000.0,"Cheap 5 room unit in downtown koreatown\n\nSeparate entrance, back unit. Two entrances.\n\n2 Bathrooms\n\nKitchen\n\nHigh Walk - ability to services, Very Convenient!\n\n1 Minute walk to Grocery, PAT Supermarket, 5 minute walk to TTC, Christie Pits park\n\n1 Minute away from Bloor Street, Koreatown.\n\nDishwasher, Gas Stove, natural gas furnace, forced air heating and cooling, high efficiency water heater",,
85 Wood Street,Toronto,M4Y 0E8,2350.0,-79.37934609999999,43.6627357,Accommodation,2.0,1.0,,,,
60 Berwick,Toronto,M5P 1H1,2061.0,-79.3998225,43.7038164,Accommodation,1.0,1.0,,,,
128 Fairview Mall Drive,North York,M2J 2Z1,2650.0,-79.3453455,43.7799322,Accommodation,2.0,2.0,,,,
197 Yonge Street,Toronto,M5B 1M4,2250.0,-79.3792385,43.6535246,Accommodation,2.0,1.0,,,,
85 Wood Street,Toronto,M4Y 0E8,2650.0,-79.37934609999999,43.6627357,Accommodation,2.0,1.0,,,,
140 Erskine Avenue,Toronto,M4P 1Z2,1825.0,-79.3938201,43.7128275,Apartment,1.0,1.0,500.0,"Fully Furnished Pet Friendly 1 bedroom ready July 1st\n\nYonge & Eglinton Pent House Unit!\n\nMove-In Ready! Includes everything you need: all furniture, TV, kitchenware, dishes, linens, cleaning supplies, etc. \n\nWifi & utilities included.\n\nSouth facing unit with large balcony! \n\nProperty Amenities\n\nBBQ Area\n\nDedicated On-Site Staff\n\nIndoor pool\n\nPet Friendly\n\nSauna\n\nSquash Court\n\nTennis Court\n\n$1825/month (all inclusive)",,
58 Sherwood Ave | Unit: 6,Toronto,M4P 2A7,2300.0,-79.39679369999999,43.7144375,Accommodation,2.0,1.0,780.0,"Striking Spanish Colonial Revival, a meticulously restored condominium in a historic Art Deco heritage building circa 1928, located in upscale north Toronto neighbourhood. 90 year old gem, new where it adds to comfort, old where it wears it well. The master bedroom has a queen sleigh bed and wall-to-wall closet and organizers. The second bedroom can be used as a den or guest room with a double Murphy bed. That spare room is also equipped as an office with a built-in desk and more great storage. There is a four piece bathroom which is fully tiled and cosy in winter. Kitchen is open concept with breakfast bar and lots of prep space. Electric fireplace, large picture window with a garden view and natural warm hardwood floors throughout living areas make this an oasis in the city.Home is located in a prestigious and trendy neighbourhood on a leafy residential street, nearby Sherwood Park, right in the middle of the nicest stretch of uptown Yonge Street with restaurants, boutique shops, learning centers, and all amenities. Blissfully quiet, just 1km north of the Yonge Eglinton intersection, 3 minute walk to buses, 15 minute walk to Line 1 subway.An easy transit, bike or short drive to local universities and Sunnybrook hospital. This location is a Walker\u2019s Paradise with a Walk Score of 87 out of 100, so daily errands do not require a car.Common rooftop terrace with 3 private sitting areas, free shared laundry. Utilities, lawn care and snow removal taken care of, cleaning lady also available upon request. Parking and Internet extra.Looking for mature and highly responsible tenants who will treat the place as their own. Perfect for a couple looking for a soft-landing in moving to Toronto, a furnished charming home ready to be lived-in for a year (extension may be possible). No pets, parties, smoking, vaping.",1928,None
5 Saint Joseph Street,Toronto,M4Y 0B6,2100.0,-79.3855792,43.6657528,Accommodation,1.0,1.0,,,,
7895 Jane Street,Vaughan,L4K 2M7,1975.0,-79.52504139999999,43.7984768,Accommodation,1.0,2.0,611.0,"Brand New! West View Large 1 Br + Den With 2 Full Washrooms (Like A 2 Bed). 611 Sf Unit With 140 Sf Balcony. Clear Views, And Overlooks Vmc. 1 Parking & 1 Locker. Ttc Subway, Vaughan Mills Shopping, Hwy 400, Central Location. 9 Ft Ceilings, Floor To Ceiling Windows, Quartz Kitchen & Under-Mount Sink. Window Coverings, Moen Faucets, Quality Engineered Floors, Premium Appliances (Fridge, Dishwasher, Slide-In Glass Top Stove, B/I Microwave) Washer & Dryer\n\nExtras:Ceramic Tile In Bathrooms. Deep Soaker Tub And Glass-Walled Shower. Amenities: Lobby, Fitness Rooms, Spa, Party Room, Party Dining Room, Private Kitchen, Games Room, Theatre Room, Outdoor Bbq And Lounge. 24-Hour Concierge. Walk To Subway.",2020,1
120 Parliament Street,Toronto,M5A 2Y8,2050.0,-79.3638934,43.6539272,Accommodation,,,,,,
30 Ordnance Street,Toronto,M6K 1A2,1900.0,-79.41005059999999,43.6395987,Accommodation,1.0,1.0,496.0,"Brand New One Bedroom Condo At Garrison Point. Very Functional And Open Concept Layout, No Space Wasted. Featuring Laminate Floor Throughout, Stainless Steel Appliances, Granite Countertops & Balcony With Clear West View. Steps To Ttc, Supermarket, Parks, Lakefront, Shops At Liberty Village & More. Unit Can Be Fully Furnished At $2200/Month. Minimum 6 Month Lease.",,
